action_name,leaf_value,effort_level,time,user_id,categories
Learn about World Water Day (March 22),1,Low,1743536558000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Pack your leftovers in reusable containers this week,1,Low,1743536601000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use wool dryer balls in your dryer this month,2,Low,1743589854000,0c1b7c00-a93a-4169-8c9c-a88f7fee7655,Around the House
Use reusable shopping bags this week,1,Low,1743589864000,0c1b7c00-a93a-4169-8c9c-a88f7fee7655,Around the House
Use your reusable water bottle every day this week,1,Low,1743589875000,0c1b7c00-a93a-4169-8c9c-a88f7fee7655,Around the House
A day without meat,2,Low,1743589910000,0c1b7c00-a93a-4169-8c9c-a88f7fee7655,Food and Dining
Use public transportation to commute to work,2,Low,1744746546000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Close your curtains or blinds this week,2,Med,1744746554000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Set up and use recycling bins in your household,1,Low,1744746564000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1744746578000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Use reusable shopping bags this week,1,Low,1744746588000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744746594000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Walk instead of drive for an errand,1,Low,1744746608000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Commute by leg power - walk or bike to work or school,1,Low,1744746619000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1744746627000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Learn about the climate impact of driving,1,Low,1744746641000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Follow GreenU on Instagram,1,Low,1744787996000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Take the UMiami single use plastics pledge,1,Low,1744880689000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Charge a device using Arboretum solar power bench this week,1,Low,1745053528000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745069646000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745143627000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Close your curtains or blinds this week,2,Med,1745143672000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Rinse your plastics before recycling them this week,1,Low,1745143682000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Turn off the lights when not in use this week,1,Low,1745143700000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Rinse your plastics before recycling them this week,1,Low,1745236153000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Close your curtains or blinds this week,2,Med,1745264049000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745264059000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Become a cycling hero and bike to work every day this week,9,Med,1745303419000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Get familiar with your utility bill this month,1,Low,1745303425000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Go above and beyond to save water this week,1,Low,1745303442000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use your reusable water bottle every day this week,1,Low,1745303449000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use public transportation to commute to work,2,Low,1745303459000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Set up and use recycling bins in your household,1,Low,1745303467000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Commute by leg power - walk or bike to work or school,1,Low,1745303481000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1745303492000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Walk instead of drive for an errand,1,Low,1745303498000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Learn about the climate impact of driving,1,Low,1745303521000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Close your curtains or blinds this week,2,Med,1745303533000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Rinse your plastics before recycling them this week,1,Low,1745303540000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Use reusable shopping bags this week,1,Low,1745303570000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Learn about keeping recycling workers safe,1,Low,1745303616000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1745303626000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Unplug your unused electronics this week,3,Low,1745303660000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Bring portable leftover containers to a restaurant,2,Med,1745311217000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Pack your leftovers in reusable containers this week,1,Low,1745398778000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745398786000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1745398797000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1745398816000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1745398823000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1745398829000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Use public transportation to commute to work,2,Low,1745398850000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Commute by leg power - walk or bike to work or school,1,Low,1745398856000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1745398863000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Walk instead of drive for an errand,1,Low,1745398871000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Learn about the climate impact of driving,1,Low,1745398877000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Get familiar with your utility bill this month,1,Low,1745398915000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Go above and beyond to save water this week,1,Low,1745398926000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Close your curtains or blinds this week,2,Med,1745398934000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Subscribe to the GreenU newsletter,1,Low,1745399067000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Read up on the climate impact of food,1,Low,1745399149000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Food and Dining
Recycle your plastic bags this week,1,Low,1745401139000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Use reusable shopping bags this week,1,Low,1745401236000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Learn how food waste impacts the climate,1,Low,1745401296000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Food and Dining
Learn about Plastic Free July,1,Low,1745401381000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Eliminate or switch to plastic-free or reusable straws,1,Low,1745401405000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Do your laundry in cold water this week,2,Low,1745401433000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Shorten your showers by 2 minutes this week,2,Low,1745401444000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Turn off the water while brushing your teeth this week,1,Low,1745401457000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Have a leftovers-only meal,1,Low,1745401523000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Food and Dining
Switch to Fair Trade coffee or chocolate at the Archivist this week,1,Med,1745491347000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Food and Dining
Have a leftovers-only meal,1,Low,1745491355000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Food and Dining
Turn off the water while brushing your teeth this week,1,Low,1745491362000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Wash only full loads of laundry this week,1,Low,1745491375000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Do your laundry in cold water this week,2,Low,1745491387000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Shorten your showers by 2 minutes this week,2,Low,1745491458000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Try lukewarm or cold showers this month,2,Low,1745491486000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745491505000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1745491516000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1745491542000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1745491556000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1745491567000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Get familiar with your utility bill this month,1,Low,1745491593000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Close your curtains or blinds this week,2,Med,1745491609000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Use reusable shopping bags this week,1,Low,1745491659000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Subscribe to the GreenU newsletter,1,Low,1745491823000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Recycle your plastic bags this week,1,Low,1745491928000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Use your reusable water bottle every day this week,1,Low,1745491939000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Learn about Plastic Free July,1,Low,1745491948000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Eliminate or switch to plastic-free or reusable straws,1,Low,1745491953000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Replace or clean your air filters this season,6,Low,1745507737000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Learn about home solar options,1,Low,1745507792000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Turn off your automatic ice maker for 1 month,1,Low,1745507983000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Raise your A/C temperature to 74 degrees this week,2,Low,1745507992000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Stream videos on a device other than a gaming console this week,1,Low,1745508052000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Put your gaming consoles in saving mode this month,1,Low,1745508063000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Use public transportation to commute to work,2,Low,1745604598000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Commute by leg power - walk or bike to work or school,1,Low,1745604606000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1745604614000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Walk instead of drive for an errand,1,Low,1745604620000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Learn about the climate impact of driving,1,Low,1745604649000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Turn off the water while brushing your teeth this week,1,Low,1745604687000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Try lukewarm or cold showers this month,2,Low,1745604695000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Wash only full loads of laundry this week,1,Low,1745604740000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Do your laundry in cold water this week,2,Low,1745604747000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Shorten your showers by 2 minutes this week,2,Low,1745604755000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Pack your leftovers in reusable containers this week,1,Low,1745604772000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745604785000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1745604794000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1745604801000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1745604809000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1745604824000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Use reusable shopping bags this week,1,Low,1745604836000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1745743610000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1745743618000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Learn about keeping recycling workers safe,1,Low,1745743630000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1745743642000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745743653000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745908186000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1745908195000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1745908201000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1745908209000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1745908224000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Use public transportation to commute to work,2,Low,1745908247000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Commute by leg power - walk or bike to work or school,1,Low,1745908329000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1745921986000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Walk instead of drive for an errand,1,Low,1745921993000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Learn about the climate impact of driving,1,Low,1745922000000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Learn about switching to a heat pump,1,Low,1745922064000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Walk instead of drive for an errand,1,Low,1745991014000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Commute by leg power - walk or bike to work or school,1,Low,1745991026000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1745991059000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Learn about the climate impact of driving,1,Low,1745991069000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Get familiar with your utility bill this month,1,Low,1745991109000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Switch one standard bulb to LED lights,10,Med,1745991125000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Turn off the lights when not in use this week,1,Low,1745991136000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Learn about switching to a heat pump,1,Low,1745991167000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Learn about home solar options,1,Low,1745991178000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Close your curtains or blinds this week,2,Med,1745991201000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Use your reusable water bottle every day this week,1,Low,1745991214000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Turn off your automatic ice maker for 1 month,1,Low,1745991224000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Turn off the water while brushing your teeth this week,1,Low,1745991238000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Try lukewarm or cold showers this month,2,Low,1745991251000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Wash only full loads of laundry this week,1,Low,1745991265000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Do your laundry in cold water this week,2,Low,1745991275000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Pack your leftovers in reusable containers this week,1,Low,1745991300000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use reusable shopping bags this week,1,Low,1745991309000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745991321000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1745991340000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1745991363000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1745991374000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1745991400000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Use public transportation to commute to work,2,Low,1745991412000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Recycle your plastic bags this week,1,Low,1745991521000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about Plastic Free July,1,Low,1745991547000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Eliminate or switch to plastic-free or reusable straws,1,Low,1745991556000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Opt for the stairs instead of the elevator this week,1,Med,1745991581000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Take in some deeper videos on climate change,1,Low,1745991610000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Learn about the climate impact of your home,1,Low,1745991674000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Go above and beyond to save water this week,1,Low,1745991962000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Put your gaming consoles in saving mode this month,1,Low,1745991980000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Take the UMiami single use plastics pledge,1,Low,1745992064000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Subscribe to the GreenU newsletter,1,Low,1745992132000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Donate unwanted food at the ECO Food Pantry,1,Low,1743681330000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Food and Dining
Follow GreenU on Instagram,1,Low,1743744792000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Pack your leftovers in reusable containers this week,1,Low,1743744849000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use public transportation to commute to work,2,Low,1743744925000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Telecommute and work from home,2,Low,1743744955000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
"When you fly, fly direct",28,Low,1743745075000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Walk instead of drive for an errand,1,Low,1743745098000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Commute by leg power - walk or bike to work or school,1,Low,1743745124000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1743745161000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Learn about the climate impact of driving,1,Low,1743745430000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Take the UMiami single use plastics pledge,1,Low,1743774429000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Use reusable shopping bags this week,1,Low,1743774473000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use your reusable water bottle every day this week,1,Low,1743774499000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1743774518000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Recycle all your plastic and aluminum beverage containers this week,1,Low,1743916541000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1743916561000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1743916579000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1743916665000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1743916705000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Use reusable shopping bags this week,1,Low,1743916722000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use your reusable water bottle every day this week,1,Low,1743916728000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use public transportation to commute to work,2,Low,1743916750000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Walk instead of drive for an errand,1,Low,1743916758000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Commute by leg power - walk or bike to work or school,1,Low,1743916773000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1743916787000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Learn about the climate impact of driving,1,Low,1743916804000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Tune in to a climate podcast,1,Low,1744040482000,acecb68c-669b-4ec2-92ac-3208f27354b3,Education and Advocacy
Stop by the UThrift booth on campus.,3,Low,1744089756000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Commute by leg power - walk or bike to work or school,1,Low,1744089763000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1744089776000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Walk instead of drive for an errand,1,Low,1744089790000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Learn about the climate impact of driving,1,Low,1744089804000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Try lukewarm or cold showers this month,2,Low,1744089829000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Wash only full loads of laundry this week,1,Low,1744089842000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Turn off the lights when not in use this week,1,Low,1744089866000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Get familiar with your utility bill this month,1,Low,1744089900000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Switch one standard bulb to LED lights,10,Med,1744089934000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Close your curtains or blinds this week,2,Med,1744089956000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Pack your leftovers in reusable containers this week,1,Low,1744090121000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744090131000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1744090143000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1744090161000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1744090180000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1744090197000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Pick up and use your free detergent sheets,1,Low,1744090267000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use reusable shopping bags this week,1,Low,1744174036000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use your reusable water bottle every day this week,1,Low,1744174043000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use public transportation to commute to work,2,Low,1744174052000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Commute by leg power - walk or bike to work or school,1,Low,1744174062000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1744174078000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Walk instead of drive for an errand,1,Low,1744174085000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Learn about the climate impact of driving,1,Low,1744174100000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Take advantage of UM cloud-based storage,2,Low,1744174171000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,On The Job
Close your curtains or blinds this week,2,Med,1744174197000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Pack your leftovers in reusable containers this week,1,Low,1744174206000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
