Title,URL,Image URL,Habits,External Links (from Habits),Habit Forming Challenges,ID # (from Habit Forming Challenges),One Off Challenges,ID # (from One Off Challenges),Projects,ID # (from Projects),Partner Challenges Duluth,Partner Challenges Duluth copy,Projects copy,Partner Challenges TalkingRain copy,Partner Challenges WashU copy,Partner Challenges WashU copy,Partner Challenges WashU copy,Partner Challenges TMMC copy,Partner Challenges TMMC copy,Partner Challenges Arlington copy,Sponsors,Partner Challenges Arlington copy,Copia de Partner Challenges SB,Partner Challenges FCCPS copy,Partner Challenges WMich copy,Partner Challenges Demo copy,Partner Challenges PNWCW copy,Partner Challenges CSP copy,Partner Challenges Sunripe copy
UM Sustainability Dashboard,https://app.powerbi.com/view?r=eyJrIjoiMzZlNGE4ZDctMGZkOS00MTI5LTg0OTYtMTcxMmQzM2NmNTg3IiwidCI6IjJhMTQ0YjcyLWYyMzktNDJkNC04YzBlLTZmMGYxN2M0OGUzMyIsImMiOjF9,https://app.powerbi.com/https://content.powerapps.com/resource/powerbiwfe/images/PowerBI125x125.6906aa6687c696ce3dcb.png,,,,,,,,,,,,,MIAEA0018,,,,,,,,,,,,,,
UM Arbor Day Concert,https://events.miami.edu/event/arbor-day-concert,https://localist-images.azureedge.net/photos/45879198889222/huge/c8a3e137ec6d3f28e6c030cf6e16a5305dde359f.jpg,,,,,,,,,,,,,MIAEA0028,,,,,,,,,,,,,,
UM Tree Campus USA,https://greenu.miami.edu/topics/nature/tree-campus-usa/index.html,https://greenu.miami.edu/_assets/images/topics/nature/arborday.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clean your mini split heat pump,https://theheatpumpstore.com/clean-your-mini-split-system/,https://theheatpumpstore.com/wp-content/uploads/2022/07/TheHeatPumpStoreCleaningYourMini-Split.jpg,,,CHEE0019,CHEE0019,,,,,,,,,,,,,,,,,,,,,,,
U Miami Ground Transportation and Parking,https://travel.miami.edu/travel-discounts/ground-transportation-parking/index.html,https://assets.new.siemens.com/siemens/assets/api/uuid:997711cc-fb6b-4849-8ca3-e56714f76bd7/width:4320/brightline-manufacturing-168.jpg,,,,,,,,,,,,,MIATT0003,,,,,,,,,,,,,,
UW Sustainability Events,https://sustainability.uw.edu/events,https://sustainability.uw.edu/files/brand/UWsustainability-square.jpg,,,CHEA0040,CHEA0040,,,,,,,,,,UWEA0001,,,,,,,,,,,,,
Register for The Basics of Beekeeping,https://www.eventbrite.com/e/earth-day-at-um-libraries-tickets-869289507317?aff=oddtdtcreator,https://cdn.evbuc.com/images/729541779/1070090049423/1/logo.20240327-135955,,,,,,,,,,,,,MIAEA0023,,,,,,,,,,,,,,
Composting 101 Workshop,https://events.miami.edu/event/compost_101_workshop_3616,https://localist-images.azureedge.net/photos/40509907643231/huge/f4ab61554c820f2364fa90e31f681ee1aac92a72.jpg,,,,,,,,,,,,,MIAEA0025,,,,,,,,,,,,,,
WashU free bike tune-ups,https://sustainability.wustl.edu/calendar_event/medical-campus-bike-tune-up-and-commuter-resource-fair-4-2-2-2-3-2-2-2-2-2/,https://sustainability.wustl.edu/files/2023/04/IMG_20230420_100444.jpg,,,,,,,,,,,,WSHTT0003,,,,,,,,,,,,,,,
City of St. Louis Strategic Land Use Plan,https://www.slup-stl.com/,"https://static.wixstatic.com/media/7d30c8_c62e319544c141b4834b5c63d8c0af25~mv2.jpg/v1/fit/w_480,h_640,q_90/7d30c8_c62e319544c141b4834b5c63d8c0af25~mv2.jpg,https://static.wixstatic.com/media/7d30c8_c0ea3aa24fef4e7eb3433144e40bbfdc~mv2.jpg/v1/fit/w_480,h_640,q_90/7d30c8_c0ea3aa24fef4e7eb3433144e40bbfdc~mv2.jpg,https://static.wixstatic.com/media/7d30c8_006c1950b0a84a3d8a4da263862ec7aa~mv2.jpg/v1/fit/w_480,h_640,q_90/7d30c8_006c1950b0a84a3d8a4da263862ec7aa~mv2.jpg",,,,,,,,,,,,WSHEA0015,,,,,,,,,,,,,,,
UMPD Bike Guide,https://umpd.miami.edu/_assets/pdf/guide-to-bicycles-on-campus.pdf,https://pt.fop.miami.edu/_assets/images/content/1240x550-ubike1.jpg,,,,,,,,,,,,,MIATT0004,,,,,,,,,,,,,,
Keep Coral Gables Beautiful,https://www.coralgables.com/department/sustainability/keep-coral-gables-beautiful?utm_medium=Email,"https://www.coralgables.com/sites/default/files/styles/large/public/2024-02/downtown%20cleanup%204th%20plogging.png?itok=r6DunqxP,https://www.coralgables.com/sites/default/files/styles/large/public/2024-03/Pinewood%20Website%20Image.png?itok=o3K7bdQR,https://www.coralgables.com/sites/default/files/styles/internal_banner_mobile/public/2024-02/KCGB%20Counter%20Graphic%20%281%29.png?itok=jzS4y39Z",,,,,,,,,,,,,MIAEA0026,,,,,,,,,,,,,,
CLEO Institute,https://cleoinstitute.org/,https://cleoinstitute.org/wp-content/uploads/2021/11/NEW_CLEO-Logos-01-hi-resolution.png,,,,,,,,,,,,,MIAEA0027,,,,,,,,,,,,,,
UM Outdoor Gear Rental,https://wellness.studentaffairs.miami.edu/outdoor-adventures/gear-rental/index.html,https://wellness.studentaffairs.miami.edu/_assets/images/outdooradventures/gear-rental/1240x550-gear-rental-stand-up-paddleboards.jpg,,,,,,,,,,,,,MIAHW0001,,,,,,,,,,,,,,
GreenU Events page,https://greenu.miami.edu/events/index.html,https://localist-images.azureedge.net/photos/45321710991462/huge/f5bbd8880861ff8d9f2a8ca7ab85a6bb25cb9132.jpg,,,,,,,,,,,,,"MIAEA0029,MIAEA0056",,,,,,,,,,,,,,
MiamiU campus transportation,https://pt.fop.miami.edu/campus-transportation/index.html,https://pt.fop.miami.edu/_assets/images/system-images/logo-fopd-parking-transportation-527x77.svg,,,,,,,,,,,,,MIATT0005,,,,,,,,,,,,,,
Naturally Florida Podcast,https://podcasters.spotify.com/pod/show/naturallyflorida/episodes/All-About-Lightning-e1o2b3d,https://d3t3ozftmdmh3i.cloudfront.net/production/podcast_uploaded_nologo/4478308/4478308-1604614855645-d120f76a4b4.jpg,,,,,,,,,,,,,MIAEA0030,,,,,,,,,,,,,,
Peet's Coffee Sustainability,https://vfop.com/wp-content/uploads/2011/08/peetseco.pdf,https://images.ctfassets.net/69yuuzkbsv57/XSKO6t4GYHy8sMUn2rgpM/ffef973e27a19307bbec2d44f90d8c83/sr-hero-desk.png,,,,,,,,,,,,,MIAFD0006,,,,,,,,,,,,,,
Everglades National Park,https://www.nps.gov/ever/index.htm,https://www.nps.gov/common/uploads/banner_image/akr/homepage/BA074F00-ABDD-BF1C-4872A239FBEB097E.jpg,,,,,,,,,,,,,MIAHW0002,,,,,,,,,,,,,,
UWB Campus Sustainability Courses,https://www.uwb.edu/campus-sustainability/academics/courses,https://www.uwb.edu/campus-sustainability/wp-content/uploads/sites/20/2023/06/north-creek.jpeg,,,,,,,PROJ0042,PROJ0042,,,,,,,,,,,,,,,,,,,
Fairchild Tropical Botanic Garden,https://fairchildgarden.org/,"https://fairchildgarden.org/wp-content/uploads/2024/02/031920-FTBG-Beauty-113-scaled.jpg,https://fairchildgarden.org/wp-content/uploads/2024/02/031920-FTBG-Beauty-113-scaled.jpg,https://fairchildgarden.org/wp-content/uploads/2024/03/Deinonychus-hunting-scaled.jpg",,,,,,,,,,,,,MIAEA0032,,,,,,,,,,,,,,
Student Led Adventure Trips,https://wellness.studentaffairs.miami.edu/outdoor-adventures/trips/index.html,https://wellness.studentaffairs.miami.edu/_assets/images/outdooradventures/adventure-trips-photo-2.jpg,,,,,,,,,,,,,MIAHW0003,,,,,,,,,,,,,,
"GreenU Earn Leaves, Win Prizes Contest",https://www.getgreen.eco/getgreenu-april-2024.html,https://images.emeraldtechnology.net/images/GetGreen_META_OG.png,,,,,,,,,,,,,MIAEA0002,,,,,,,,,,,,,,
Earth Day 2025,https://www.earthday.org/earth-day-2025/,https://www.buffalorising.com/wp-content/uploads/2025/04/earthday2025-logo-marcopoloexperience.jpg,,,CHEA0009,CHEA0009,,,,,,,,,,,,,,,,,,,,,,,
Earth Day Volunteering,https://www.earthday.org/actions/volunteer/,https://www.earthday.org/wp-content/uploads/2019/12/Fullearth-freeuse.jpg,,,CHEA0030,CHEA0030,,,,,,,,,,,,,,,,,,,,,,,
Aramark Cool Food,https://www.aramark.com/newsroom/news/2023/april/coolfood-meals-aramark,https://www.aramark.com/aramark-logo.svg,,,,,,,,,,,,,,UWFD0001,,,,,,,,,,,,,
UWB Earth Day Fair ,https://calendar.washington.edu/bot_sustainability/Earth-Fair/E181695193,https://www.trumba.com/i/DgAqwDsUDXqeY2AtOyWG2fVi.jpg?w=400&h=301,,,,,,,,,,,,,,UWEA0001,,,,,,,,,,,,,
UWB Sustainable Campus Grounds,https://www.uwb.edu/campus-sustainability/campus-operations/grounds,https://www.uwb.edu/campus-sustainability/wp-content/uploads/sites/20/2023/06/saplings-edited-1-e1686957840729.jpeg,,,,,,,,,,,,,,"UWEA0002,UWEA0013",,,,,,,,,,,,,
Puget Sound Energy Renewable Natural Gas Program,https://www.pse.com/en/green-options/Renewable-Energy-Programs/Renewable-Natural-Gas-Residential,"https://www.pse.com/-/media/Project/PSE/Portal/Renewables/Hero-LNDG-RNG-Business.jpg?rev=94829e48112845aba2cd15cc34792ac4&modified=20211122190124&h=315&w=750&la=en&hash=408F6AED8B60F86CD82F2407A37B2368,https://www.pse.com/-/media/Project/PSE/Portal/Renewables/RNG-icon-box-orange.png?h=181&w=300&rev=27a47674db34430b8670338410077b52&modified=20211110182356&hash=52783A65568CD57EF408E76F5AE485D2",,,CHEE0020,CHEE0020,,,,,,,,,,,,,,,,,,,,,,,
Marine Mammal Center Volunteers,https://www.marinemammalcenter.org/get-involved/volunteer,https://www.marinemammalcenter.org/storage/app/uploads/public/0ce/b8c/ef0/thumb__2400_0_0_0_auto.jpg,,,,,,,"PROJ0043,PROJ0098","PROJ0043, PROJ0098",,,,,,,,,,,,,,,,,,,
The Marine Mammal Center,https://www.marinemammalcenter.org/,https://www.marinemammalcenter.org/storage/app/uploads/public/f88/81c/668/thumb__2400_0_0_0_auto.jpg,,,,,,,"PROJ0044,PROJ0045","PROJ0044, PROJ0045",,,,,,,,,,,,,,,,,,,
The Marine Mammal Center Tours,https://www.marinemammalcenter.org/visit/tours,https://www.marinemammalcenter.org/storage/app/uploads/public/090/f5c/766/thumb__2400_0_0_0_auto.jpg,,,,,,,,,,,,,,,TMMCEA0001,,,,,,,,,,,,
PSE Events,https://www.pse.com/pages/pse-events,"https://www.pse.com/-/media/Project/PSE/Portal/Rebates/Flex/FlexSmart_750x315.png?h=315&iar=0&w=750&rev=c7f543246e2f472fb2cd18825038196c&sc_lang=en&modified=20231107203217&hash=37A3195F0708CCEDCEA7DDB04ED5E015,https://www.pse.com/-/media/Project/PSE/Portal/ArticleImages/Secondary_EarthMonth.jpg?h=300&iar=0&w=740&rev=fdcda41852a44e889930014d17250da8&sc_lang=en&modified=20240327215458&hash=29C94E32D3AC9C734AA5601A2529D602,https://www.pse.com/-/media/Project/PSE/Portal/ArticleImages/tile_PiggyBank.jpg?h=300&iar=0&w=740&rev=28915207683646b9920f3a28ad17c02c&sc_lang=en&modified=20231102210445&hash=4C3BA11FE8BC94DD5015C600A6FCDF64",,,CHEA0041,CHEA0041,,,,,,,,,,,,,,,,,,,,,,,
PSE Renewable Energy Programs,https://www.pse.com/en/green-options/Renewable-Energy-Programs/renewables-home,"https://www.pse.com/-/media/Project/PSE/Portal/Renewables/PSE_Match_Logo_350x120.png?rev=71de10c7e7a54febabec84f4f8ed1b98&modified=20220527181937&hash=652C1CE40BF79B98E8EF765808CF4D8C,https://www.pse.com/-/media/Project/PSE/Portal/Renewables/PSE_Generate_Logo_350x120.png?rev=e6c596ad55aa4827a389fe0d807a3995&modified=20220527181937&hash=0B3B7BC1302B4330A28E3F33D08A43CD,https://www.pse.com/-/media/Project/PSE/Portal/Renewables/PSE_Replace_Logo_350x120.png?rev=90fe925c32e34fd7970b9ec9cc12e09a&modified=20220527181937&hash=191FD0FB3836C524A1C1434FF59D05A3",,,CHEA0041,CHEA0041,,,,,,,,,,,,,,,,,,,,,,,
King County Community Van,https://kingcounty.gov/en/dept/metro/travel-options/community-van,"https://cdn.kingcounty.gov/-/media/king-county/depts/metro/images/travel-options/rideshare/community-van/communityvan_accessibility.jpeg?rev=c3db40aaaa2d498190fea8c6fa5e7b20&hash=5A406FF88C51D527EF944100F74A5B9F,https://cdn.kingcounty.gov/-/media/king-county/depts/metro/images/fares-orca/youth-ride-free.jpg?rev=de97e2f155144f07b6e10a0d7cf1363b&hash=B5DB75FEACE66690DABDF1FE6C134252,https://cdn.kingcounty.gov/-/media/king-county/depts/metro/images/travel-options/rideshare/community-van/communityvan_driver.jpeg?h=400&w=600&rev=c1f5d8e60c84494bbc663425f0ebcf18&hash=51D0442D895E6A6F9978F872524007F4",,,CHTT0033,CHTT0033,,,,,,,,,,,,,,,,,,,,,,,
The Marine Mammal Center on Instagram,https://www.instagram.com/themarinemammalcenter?igsh=MTVhNW9tYWZlM3E4cQ==,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/15306082_546071615592294_4679889927289176064_a.jpg?stp=dst-jpg_s100x100&_nc_cat=104&ccb=1-7&_nc_sid=3fd06f&_nc_ohc=XhhNf09-Wp8Q7kNvgHfIn8I&_nc_ht=scontent-atl3-2.cdninstagram.com&oh=00_AfBq6Fnb3sFAp2OyIdL20rVEOau2QWGvLPYomF89ki7nmQ&oe=663F4BD6,,,,,,,,,,,,,,,TMMCEA0002,,,,,,,,,,,,
Marine Science Sunday,https://www.marinemammalcenter.org/education/adults-families/marine-science-sunday,https://www.marinemammalcenter.org/storage/app/uploads/public/1dc/636/8f4/thumb__2400_0_0_0_auto.jpg,,,,,,,,,,,,,,,TMMCEA0003,,,,,,,,,,,,
Calculate your extended water footprint,https://www.waterfootprint.org/resources/interactive-tools/extended-water-footprint-calculator/,"https://www.waterfootprint.org/wp-content/uploads/2022/04/WaterFootprintNetwork-header.png,https://www.waterfootprint.org/wp-content/uploads/2022/04/WaterFootprintNetwork-header.png",,,CHEA0042,CHEA0042,,,,,,,,,,,,,,,,,,,,,,,
Local Community Supported Fisheries,https://localcatch.org/,http://finder.localcatch.org/wp-content/uploads/2021/05/lcn.jpg,,,CHFD0058,CHFD0058,,,,,,,,,,,TMMCFD0001,,,,,,,,,,,,
The Marine Mammal Center Website,https://www.marinemammalcenter.org/science-conservation/conservation,https://www.marinemammalcenter.org/storage/app/uploads/public/436/1c0/d48/thumb__2400_0_0_0_auto.jpg,,,,,,,,,,,,,,,TMMCEA0004,,,,,,,,,,,,
Donate to The Marine Mammal Center,https://give.marinemammalcenter.org/a/save-our-seals?img=hs-bogey&ms=marine-science-sunday,https://nvlupin.blob.core.windows.net/images/van/MMCEN/MMCEN/1/92964/images/Email/aas-bogey.png,,,,,,,,,,,,,,,TMMCEA0004,,,,,,,,,,,,
Record your day as a Conservation Ambassador,https://docs.google.com/forms/d/e/1FAIpQLSdk0lh1PR1UjrPa0ivxbiL2M94sDzobagB7oJM0-UtH-qZSLA/viewform,https://lh3.googleusercontent.com/Fhp1oDnTd3Ml6WwhmMOTyyZeQwTDGDgFcDnu8kO3wzDyvGhZNoJ8zDQA4RggGhdRfQw4mpeqT5T6DP4=w1200-h630-p,,,,,,,,,,,,,,,TMMCEA0005,,,,,,,,,,,,
Seafood Watch,https://www.SeafoodWatch.org,https://www.seafoodwatch.org/globalassets/sfw/images/projects/mba18-035.jpg?width=896&height=598&mode=crop&format=webp&quality=60,,,"CHFD0057,CHFD0056,CHEA0044","CHFD0057, CHFD0056, CHEA0044",,,,,,,,,,,,,,,,,,,,,,,
Marine Mammal Center Sustainable Seafood Card,https://www.marinemammalcenter.org/storage/app/media/Misc/PDF/sustainable-seafood-cta-card.pdf,https://sproutandpress.com/wp-content/uploads/2021/08/sustainable-seafood-1.jpg,,,"CHFD0056,CHFD0057","CHFD0056, CHFD0057",,,,,,,,,,,,,,,,,,,,,,,
Rising Sun Free Bay Area Home Energy Audits,https://risingsun.tfaforms.net/3,"https://risingsun.tfaforms.net/forms/get_image/1/VFL76e3e30j8c1EsrZXiY2SdDECxX6rr7ieb01AIUaOrjNxiNQvxoFLxi6YFFHf6-IMG_81731.jpg,https://risingsun.tfaforms.net/forms/get_image/1/vagBnKpt4nbkZSyyx6tJMGTc7BokciFAAZKlT5nUeJ1QandFvOhcj5acUVQQqWvy-Untitled.png,https://risingsun.tfaforms.net/forms/get_image/1/zIhENjg9eskAg2FQulCf07nkKqKf3Khhql5EmcGC85HiCrwvm4keeqtEht7dFqGB-WeatherStripping2.png",,,CHEE0021,CHEE0021,,,,,,,,,,,,,,,,,,,,,,,
Rising Sun Center for Opportunity,https://risingsunopp.org/programs/ghc/,https://risingsunopp.org/wp-content/uploads/unnamed-3-1-scaled-e1681843028709.jpg,,,CHEE0021,CHEE0021,,,,,,,,,,,,,,,,,,,,,,,
BayREN Website,https://www.bayren.org/home-rebates,"https://www.bayren.org/sites/default/files/styles/full/public/2021-11/azf_0506a.jpg?itok=rhcd9Bry,https://www.bayren.org/sites/default/files/styles/half/public/2022-01/Screen%20Shot%202022-01-28%20at%203.30.55%20PM.png?itok=FCjZAwNm,https://www.bayren.org/sites/default/files/styles/half/public/2021-10/rebate-220-insulation.jpg?itok=t4oO4__r",,,CHEE0022,CHEE0022,,,,,,,,,,,,,,,,,,,,,,,
BayREN Advisor Meetings,https://www.bayren.org/single-family-homeowners/contact-home-energy-advisor,https://www.bayren.org/sites/default/files/styles/full/public/2021-11/iStock-1145729269_NEEDSATTRIBUTION.jpg?itok=W8dBF_M6,,,CHEE0023,CHEE0023,,,,,,,,,,,,,,,,,,,,,,,
Restaurants reusable service ware,https://foodprint.org/blog/reusable-serviceware/,https://foodprint.org/wp-content/uploads/2022/05/Just_Salad_Store_Exterior-Chicago1920x960.jpg,,,CHAW0018,CHAW0018,,,,,,,,,,,,,,,,,,,,,,,
Read Brightly Earth Friendly Reads for Kids,https://www.readbrightly.com/books-better-planet-9-earth-friendly-reads-kids/,https://assets.readbrightly.com/wp-content/uploads/2015/04/books-for-a-better-planet-feat-v2.jpg,,,CHEA0045,CHEA0045,,,,,,,,,,,,,,,,,,,,,,,
Earth.org books for kids,https://earth.org/environmental-books-for-kids/,https://u4d2z7k9.rocketcdn.me/wp-content/uploads/2022/01/1234-copy.jpg,,,"CHEA0045,CHEA0008","CHEA0045, CHEA0008",,,,,,,,,,,,,,,,,,,,,,,
The Lorax,https://yale.learningu.org/download/91736886-e31e-47c0-8a3b-f1c1843a6f7c/H3146_The%20Lorax_Storybook.pdf,https://i.etsystatic.com/25126483/r/il/846e0f/2806755045/il_1588xN.2806755045_gnrr.jpg,,,CHEA0045,CHEA0045,,,,,,,,,,,,,,,,,,,,,,,
Southern Living Guide to Rain Barrels,https://www.southernliving.com/rain-water-barrel-7546574,https://www.southernliving.com/thmb/J3CJ5y0aQvDpLRQ-ggZwK1ygkKg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-1496248665-0db982e209274e98966b77f34173856e.jpg,,,CHEE0024,CHEE0024,,,,,,,,,,,,,,,,,,,,,,,
"Lowe's - Buying, Installing and Using a Rain Barrel",https://www.lowes.com/n/how-to/buying-installing-and-using-a-rain-barrel,https://mobileimages.lowes.com/marketingimages/1f3272d7-855f-4440-a1c8-d69166cb8479/rain-barrel-video-dp18-281380-ah.jpg,,,CHEE0024,CHEE0024,,,,,,,,,,,,,,,,,,,,,,,
Lawn Love - How to Install a Rain Barrel,https://lawnlove.com/blog/how-to-install-a-rain-barrel/,https://lawnlove.com/blog/wp-content/uploads/2022/04/rsz_2661288871_d7016ab202_h-1.jpg,,,CHEE0024,CHEE0024,,,,,,,,,,,,,,,,,,,,,,,
Furniture Repair Bank,https://www.repairbank.org/,http://static1.squarespace.com/static/64af1ba3dc30af48c86c7de6/t/6578b3dba4e75a116a1d5904/1702409180014/Repair+Bank+logo-+main.jpg?format=1500w,,,"CHRU0039,CHRU0038","CHRU0039, CHRU0038",,,,,,,,,,,,,,,,,,,,"PNWEA0002,PNWEA0001",,,
Rheaply,https://rheaply.com/,https://rheaply.com/wp-content/uploads/Frame-1-3.png,,,CHRU0039,CHRU0039,,,,,,,,,,,,,,,,,,,,,,,
EcoWatch,https://www.ecowatch.com/lawns-environment-sustainable-landscaping-2052211381.html,https://www.ecowatch.com/wp-content/uploads/2021/10/1010977606-origin.jpg,,,CHHH0055,CHHH0055,,,,,,,,,,,,,,,,,,,,,,,
Habitat for Humanity ReStores,https://www.habitat.org/restores,https://www.habitat.org/sites/default/files/images/hero-restore-communities.png,,,CHRU0038,CHRU0038,,,,,,,,,,,,,,,,,,,,,,,
8 things to donate when renovating,https://www.habitat.org/stories/8-things-to-donate-when-renovating,https://www.habitat.org/sites/default/files/images/restore-donate-doorknobs.png,,,CHRU0038,CHRU0038,,,,,,,,,,,,,,,,,,,,,,,
Energy Star guide to products,https://www.energystar.gov/products,https://www.energystar.gov/sites/default/files/,,,CHEA0046,CHEA0046,,,,,,,,,,,,,,,,,,,,,,,
Report an injured marine animal,https://www.marinemammalcenter.org/report-an-animal/california,https://www.marinemammalcenter.org/storage/app/uploads/public/a40/350/855/thumb__2400_0_0_0_auto.jpg,,,,,,,,,,,,,,,TMMCEA0007,,,,,,,,,,,,
The Marine Mammal Center on Facebook,https://www.facebook.com/themarinemammalcenter,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/281991578_373121058179816_1201972088900534008_n.png?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=HBn8z4oHYakQ7kNvgGOBjKj&_nc_ht=scontent-atl3-2.xx&oh=00_AYDtyKq5tivAOmDhF6phCKMAHBLcxS_G3lTRiOLrXu2G0w&oe=66642903,,,,,,,,,,,,,,,TMMCEA0002,,,,,,,,,,,,
The Marine Mammal Center on YouTube,https://www.youtube.com/MarineMammalCenter,https://yt3.googleusercontent.com/ytc/AIdro_np50D42uUhn-gZ4Ep_4zRg2q1miO1OMcdXKdwZDMQHPYg=s900-c-k-c0x00ffffff-no-rj,,,,,,,,,,,,,,,TMMCEA0002,,,,,,,,,,,,
Rewiring America incentive calculator,https://homes.rewiringamerica.org/calculator,https://homes.rewiringamerica.org/images/calculator/social.jpg,,,"CHEA0047,CHEA0014","CHEA0047, CHEA0014",,,,,,,,,,,,,,,,,,,,,,,
Energy Star rebate finder,https://www.energystar.gov/rebate-finder,https://www.energystar.gov/productfinder/image/rebate-finder-social.png,,,CHEA0047,CHEA0047,,,,,,,,,,,,,,,,,,,,,,,
Duluth Climate Action Work Plan,https://www.ecolibrium3.org/city-of-duluth-climate-action-work-plan/?eType=EmailBlastContent&eId=f26f3374-81e3-4a5a-8a70-842adad394d1,https://www.ecolibrium3.org/wp-content/uploads/2022/02/City-of-Duluth-Sustainability-@duluthsustain-•-Instagram-photos-and-videos.png,,,,,,,,,DCCEA0099,,,,,,,,,,,,,,,,,,
University of Miami Bookstore Drinkware,https://www.bkstr.com/miamistore/shop/collectibles/drinkware?cm_sp=SummerFY24-_-CampaignCollageDrinkware-_-475,https://bkstr.scene7.com/is/image/Bkstr/475-SB258-SP0278OS-Silver_01?id=4nUT50&wid=165&hei=496&fmt=jpg&dpr=off,,,,,,,,,,,,,MIARU0013,,,,,,,,,,,,,,
University of Miami campus bookstore,https://www.bkstr.com/miamistore/home,https://www.hrl.studentaffairs.miami.edu/_assets/images/onboarding/the-campus-store.jpeg,,,,,,,,,,,,,MIARU0014,,,,,,,,,,,,,,
Arlington County,https://www.arlingtonva.us/Home,https://www.arlingtonva.us/files/ocwebsite/Public/HeroImage/CountyLogo_Color_1200x630.png?w=1200,,,,,,,"PROJ0046,PROJ0135,PROJ0136,PROJ0137,PROJ0138,PROJ0139,PROJ0140,PROJ0141","PROJ0046, PROJ0135, PROJ0136, PROJ0137, PROJ0138, PROJ0139, PROJ0140, PROJ0141",,,,,,,,,,,,,,,,,,,
Blue Pioneers 2024,https://bluepioneers.ucsc.edu/our-fellows/2024,https://lh5.googleusercontent.com/THYh-PrikuHdUIoWuKGCdLUbjxk0RrU3AvOpbK1bqYtmn3pp0yfPfFiiTE-GS8DOMI6B6vgxTnWc2FjeOL6EXxM=w16383,,,,,,,PROJ0047,PROJ0047,,,,,,,,,,,,,,,,,,,
"Local Flora & Fauna, Native Plants, Biodiversity",https://www.arlingtonva.us/Government/Programs/Office-of-Sustainability-and-Environment/Ecology,https://www.arlingtonva.us/files/sharedassets/public/v/1/environment/images/5_3.jpg?w=1200,,,,,,,,,,,,,,,,,ARLEA0002,,,,,,,,,,
Should you use your cars AC or roll down the windows,"https://thepublicsradio.org/episode/should-you-use-your-cars-ac-or-roll-down-the-windows/#:~:text=Turning%20on%20the%20air%20conditioning,should%20turn%20on%20the%20AC.",https://i0.wp.com/thepublicsradio.org/wp-content/uploads/2020/06/xangriffinqxnkzejb180unsplash1-scaled.jpg?fit=2560%2C1734&ssl=1,,,CHTT0022,CHTT0022,,,,,,,,,,,,,,,,,,,,,,,
Arlington Regional Master Naturalists - Native Plants,https://armn.org/native-plants/,https://armn.org/wp-content/uploads/2022/12/sunny-side-library-garden-edited.jpg,,,,,,,,,,,,,,,,,ARLEA0002,,,,,,,,,,
"Arlington Regional Master Naturalists - Native Plants
 Volunteer to remove invasive species",https://www.arlingtonva.us/Government/Programs/Office-of-Sustainability-and-Environment/Trees/Tree-Maintenance-and-Health/tree-pests-and-pathogens/Invasive-Plants,https://www.arlingtonva.us/files/sharedassets/public/v/1/projects/images/donaldson-run-b-before-2-invasives.jpg?w=1200,,,,,,,,,,,,,,,,,ARLEA0002,,,,,,,,,,
Bike Arlington,http://www.bikearlington.com,"https://www.bikearlington.com/wp-content/uploads/2023/08/EBike-Buying-Guide_Homepage2-Hero.jpg,https://www.bikearlington.com/wp-content/uploads/2022/05/Comfort-Map_Homepage-Hero_1200x628.jpg,https://www.bikearlington.com/wp-content/uploads/2024/02/AT-Gold-Level-Homepage-Hero.png",,,,,,,,,,,,,,,,,ARLEA0003,,,,,,,,,,
Washington Area Bicyclist Association,http://www.waba.org,http://www.waba.org/wp-content/uploads/2015/03/BTWD-2015-Banner-Image.png,,,,,,,,,,,,,,,,,ARLEA0003,,,,,,,,,,
The League of American Bicyclists,https://bikeleague.org/ridesmart/find-take-class/,https://bikeleague.org/wp-content/uploads/2022/11/find_instructor_grid.jpg,,,,,,,,,,,,,,,,,ARLEA0003,,,,,,,,,,
Free Virtual Energy Audit,https://www.domsavings.com/home-program/virtual-audit-quiz,https://cdn.prod.website-files.com/65958228b169b942d36366af/659c5882c2b3565736523e4a_couple%20smiling%20while%20looking%20at%20laptop%20computer.png,,,,,,,,,,,,,,,,,ARLEE0001,,,,,,,,,,
Request a Home Energy Assessment ,https://www.dominionenergy.com/virginia/save-energy/home-energy-evaluation,https://cdn-dominionenergy-prd-001.azureedge.net/-/media/images/490x300-cta-button-image/homes/490x300-home-fence2.jpg?rev=290459a3515e47939f67a3157dd2edc6,,,,,,,,,,,,,,,,,ARLEE0001,,,,,,,,,,
Arlington County Home Energy Evaluation Information,https://www.arlingtonva.us/Government/Programs/Office-of-Sustainability-and-Environment/AIRE/Residents/Home-Energy-Audit-101,https://www.arlingtonva.us/files/sharedassets/public/v/1/environment/images/aire/home-energy-audit1.jpg?w=1200,,,,,,,,,,,,,,,,,ARLEE0001,,,,,,,,,,
Consider Options for your Energy Efficient Home,https://www.arlingtonva.us/Government/Programs/Office-of-Sustainability-and-Environment/AIRE/Residents,https://www.arlingtonva.us/files/sharedassets/public/v/1/environment/images/aire/people_icon.jpeg?w=1200,,,,,,,,,,,,,,,,,ARLEE0001,,,,,,,,,,
